"2101";"time wrap ’ today ’ main story goodnight gw britai";"0.90697";"0.00003";"0.00707";"0.00003";"0.04623";"0.00003";"0.00003";"0.00003";"0.02961";"0.00144";"0.00482";"0.00369";"0.00003"
"2102";"stable stubbornly high u inflation edged higher 54";"0.88751";"0.00003";"0.03902";"0.00003";"0.02963";"0.00914";"0.00003";"0.00060";"0.00629";"0.02735";"0.00031";"0.00003";"0.00003"
"2103";"asha spirit bird jasbinder bilan people find life ";"0.00128";"0.00712";"0.00712";"0.00012";"0.00012";"0.00128";"0.00012";"0.00012";"0.04800";"0.01997";"0.25120";"0.01880";"0.64475"
"2104";"anyone listened rishi sunak ’ budget speech last w";"0.03598";"0.01056";"0.00006";"0.00006";"0.16034";"0.00006";"0.05588";"0.00006";"0.00006";"0.70198";"0.00006";"0.00006";"0.03488"
"2105";"last day libya ’ colonel muammar gaddafi 10 year a";"0.00904";"0.39461";"0.00010";"0.00010";"0.00308";"0.00010";"0.35586";"0.00010";"0.00010";"0.03587";"0.14022";"0.06072";"0.00010"
"2106";"blog closing thanks much reading ’ back hour rolli";"0.00716";"0.01344";"0.87638";"0.00003";"0.02314";"0.00003";"0.00003";"0.00545";"0.07422";"0.00003";"0.00003";"0.00003";"0.00003"
"2107";"joe biden ha flown across atlantic first foreign t";"0.02611";"0.08431";"0.03178";"0.66398";"0.00004";"0.00004";"0.00004";"0.00004";"0.00193";"0.10698";"0.06239";"0.02007";"0.00231"
"2108";"1989 nme interviewed jim steinman late journalist ";"0.00454";"0.00009";"0.00009";"0.00009";"0.00009";"0.00009";"0.00009";"0.00009";"0.00009";"0.05790";"0.40567";"0.03833";"0.49284"
"2109";"good morning ’ imogen dewey bringing news lockdown";"0.04075";"0.12202";"0.00012";"0.13247";"0.00012";"0.02218";"0.03959";"0.00012";"0.43783";"0.03495";"0.11390";"0.05236";"0.00360"
"2110";"good morning black american receiving covid vaccin";"0.13889";"0.04598";"0.12831";"0.32471";"0.00012";"0.00365";"0.00012";"0.00129";"0.09303";"0.06833";"0.10479";"0.00012";"0.09067"
"2111";"mneskin 65th eurovision song contest italy song zi";"0.00003";"0.00003";"0.01560";"0.02069";"0.03207";"0.11562";"0.00003";"0.00482";"0.01261";"0.00003";"0.60704";"0.00003";"0.19139"
"2112";"olympics racing towards finishing line euro gave u";"0.00007";"0.00283";"0.01457";"0.00352";"0.03390";"0.11814";"0.01526";"0.27902";"0.02907";"0.00007";"0.39363";"0.04978";"0.06014"
"2113";"least 27 people killed 46 injured fire saturday ho";"0.00003";"0.00322";"0.84145";"0.00206";"0.00438";"0.00003";"0.01191";"0.00032";"0.13418";"0.00003";"0.00003";"0.00090";"0.00148"
"2114";"devastating new book accuse rwanda ’ president pau";"0.02669";"0.14687";"0.00117";"0.02350";"0.00330";"0.00011";"0.08625";"0.00011";"0.00117";"0.00117";"0.21387";"0.42444";"0.07136"
"2115";"first case coronavirus wa found tokyo ’ olympic vi";"0.00337";"0.00003";"0.70130";"0.02277";"0.06249";"0.00003";"0.00003";"0.01580";"0.16709";"0.00003";"0.00427";"0.02004";"0.00276"
"2116";"top story ‘ untold human suffering ’ must addresse";"0.15470";"0.09672";"0.11781";"0.01502";"0.20478";"0.08442";"0.02469";"0.08003";"0.20214";"0.00009";"0.00009";"0.00360";"0.01590"
"2117";"’ launched new blog link – head latest japan ’ gov";"0.00759";"0.02621";"0.77447";"0.04716";"0.03814";"0.00439";"0.00032";"0.00090";"0.07771";"0.00003";"0.02301";"0.00003";"0.00003"
"2118";"cdc said fully vaccinated american longer wear mas";"0.02063";"0.00003";"0.23122";"0.61300";"0.00003";"0.00003";"0.00003";"0.00003";"0.09881";"0.00003";"0.03609";"0.00003";"0.00003"
"2119";"john mcdonnell former shadow chancellor ha said 12";"0.09420";"0.00162";"0.03153";"0.00608";"0.63917";"0.00003";"0.00194";"0.00003";"0.03407";"0.00003";"0.09261";"0.09865";"0.00003"
"2120";"ben fisher wa cardiff tonight see wale run riot re";"0.00554";"0.00055";"0.00005";"0.00005";"0.00603";"0.92011";"0.00005";"0.00404";"0.00204";"0.00055";"0.06089";"0.00005";"0.00005"
"2121";"joe biden announced u donate additional 500m pfize";"0.05117";"0.08404";"0.12726";"0.60150";"0.00216";"0.00064";"0.04843";"0.00003";"0.00003";"0.08465";"0.00003";"0.00003";"0.00003"
"2122";"today nutshell usa universal relay track dutch com";"0.00006";"0.00006";"0.00006";"0.00006";"0.00365";"0.00126";"0.00006";"0.87072";"0.00006";"0.00006";"0.12384";"0.00006";"0.00006"
"2123";"many politician diplomat 1980s lay claim pivotal r";"0.00451";"0.22006";"0.00011";"0.20246";"0.00451";"0.00011";"0.00231";"0.00121";"0.00011";"0.00671";"0.09029";"0.06390";"0.40372"
"2124";"today nutshell china dominate pool spain ’ teresa ";"0.00006";"0.00125";"0.00658";"0.00006";"0.00006";"0.00065";"0.00006";"0.86764";"0.00480";"0.00006";"0.11214";"0.00658";"0.00006"
"2125";"hewett reid wheelchair tennis semi final closed vi";"0.00030";"0.00003";"0.03018";"0.00141";"0.00611";"0.01164";"0.00003";"0.77949";"0.00445";"0.00003";"0.16627";"0.00003";"0.00003"
"2126";"closing blog stay date coronavirus news new blog p";"0.00032";"0.00003";"0.84510";"0.00032";"0.04435";"0.00003";"0.00061";"0.00003";"0.09393";"0.00003";"0.00003";"0.01519";"0.00003"
"2127";"finally decided retire basketball 28 year old robb";"0.00010";"0.00010";"0.00393";"0.05473";"0.00010";"0.11607";"0.00105";"0.38541";"0.00010";"0.05952";"0.37870";"0.00010";"0.00010"
"2128";"eu wa awarded nobel peace prize 2012 recognition s";"0.00008";"0.53798";"0.01140";"0.00008";"0.00008";"0.00008";"0.14568";"0.00008";"0.01060";"0.07207";"0.04700";"0.17480";"0.00008"
"2129";"today nutshell five gold great britain tiktok star";"0.00006";"0.00006";"0.01845";"0.00006";"0.00190";"0.00006";"0.01539";"0.88524";"0.00067";"0.00006";"0.07607";"0.00129";"0.00067"
"2130";"saynara tom lutz ready take olympic cudgel woman ’";"0.00170";"0.00003";"0.00003";"0.00003";"0.00170";"0.00114";"0.00003";"0.75442";"0.00003";"0.00003";"0.24054";"0.00031";"0.00003"
"2131";"saynara tom lutz ready take olympic cudgel woman ’";"0.00643";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.73855";"0.00003";"0.00003";"0.25474";"0.00003";"0.00003"
"2132";"earliest global environment conference 1970s rio e";"0.00005";"0.04393";"0.00005";"0.00108";"0.02173";"0.00005";"0.06974";"0.02173";"0.00057";"0.56114";"0.14562";"0.02276";"0.11155"
"2133";"austria became first country western europe reimpo";"0.01441";"0.00003";"0.84237";"0.00003";"0.03328";"0.00003";"0.00003";"0.00003";"0.10158";"0.00003";"0.00752";"0.00003";"0.00063"
"2134";"time wrap today ’ main story inflation eurozone sh";"0.81316";"0.00972";"0.00870";"0.01888";"0.01430";"0.01379";"0.01277";"0.00005";"0.00616";"0.01074";"0.05755";"0.03414";"0.00005"
"2135";"’ going wrap blog send live coverage concluding ma";"0.00004";"0.00004";"0.00004";"0.01688";"0.01875";"0.66089";"0.00004";"0.00004";"0.03409";"0.00116";"0.26535";"0.00041";"0.00228"
"2136";"’ closing live coverage coronavirus outbreak thank";"0.01615";"0.00003";"0.83458";"0.01555";"0.01227";"0.00003";"0.00003";"0.00003";"0.10927";"0.00063";"0.00301";"0.00003";"0.00839"
"2137";"facebook ha repeatedly allowed world leader politi";"0.00184";"0.03332";"0.00271";"0.06306";"0.00009";"0.00009";"0.01671";"0.00534";"0.00184";"0.00534";"0.06394";"0.80565";"0.00009"
"2138";"top story london south east risk ‘ levelling ’ hel";"0.13628";"0.00423";"0.22707";"0.08676";"0.15485";"0.07335";"0.01970";"0.04137";"0.11978";"0.02177";"0.00423";"0.08264";"0.02796"
"2139";"brazil 98 832 new case coronavirus reported past 2";"0.03016";"0.00202";"0.87232";"0.00884";"0.04039";"0.00998";"0.00031";"0.00003";"0.01140";"0.00003";"0.02447";"0.00003";"0.00003"
"2140";"closing live blog stay date coronavirus developmen";"0.00003";"0.01212";"0.87020";"0.00003";"0.01654";"0.00032";"0.01949";"0.00003";"0.05163";"0.00062";"0.00003";"0.02893";"0.00003"
"2141";"’ liveblog today folk ’ waiting hear text land bri";"0.00003";"0.01005";"0.00003";"0.03160";"0.03099";"0.00216";"0.02280";"0.00033";"0.04010";"0.73463";"0.11447";"0.00003";"0.01278"
"2142";"’ year ’ strictly launch show – thank much keeping";"0.01235";"0.00005";"0.00005";"0.00005";"0.02732";"0.00005";"0.00005";"0.04176";"0.00005";"0.00005";"0.75662";"0.01716";"0.14442"
"2143";"blog closed follow latest update pandemic around w";"0.04439";"0.00733";"0.81724";"0.00003";"0.03213";"0.00003";"0.01258";"0.00908";"0.07533";"0.00003";"0.00149";"0.00032";"0.00003"
"2144";"saynara ’ monitor proceeding day 11 tokyo tom lutz";"0.00003";"0.04389";"0.00003";"0.00003";"0.01328";"0.01298";"0.03241";"0.54458";"0.04595";"0.00003";"0.27937";"0.02711";"0.00032"
"2145";"manhattan district attorney ha reportedly convened";"0.00992";"0.00003";"0.00213";"0.85016";"0.00003";"0.00003";"0.01231";"0.00003";"0.00003";"0.00392";"0.05695";"0.06443";"0.00003"
"2146";"owen paterson ha announced resignation mp north sh";"0.00003";"0.00003";"0.00003";"0.00223";"0.83041";"0.00003";"0.02954";"0.00003";"0.00600";"0.01730";"0.03425";"0.08009";"0.00003"
"2147";"hundred foreign woman link islamic state syria ’ s";"0.00083";"0.06783";"0.00008";"0.00008";"0.00008";"0.00008";"0.54287";"0.00008";"0.00008";"0.00008";"0.14312";"0.18753";"0.05729"
"2148";"closing live blog stay date coronavirus developmen";"0.00038";"0.02343";"0.73671";"0.00003";"0.00932";"0.00003";"0.05130";"0.00003";"0.17311";"0.00003";"0.00003";"0.00003";"0.00554"
"2149";"fda announced pause administering johnson amp john";"0.00003";"0.00003";"0.23014";"0.55544";"0.00003";"0.00033";"0.01723";"0.00003";"0.13614";"0.04421";"0.01545";"0.00092";"0.00003"
"2150";"’ today news missed italy play england final euro ";"0.00003";"0.00033";"0.00003";"0.00003";"0.04445";"0.55634";"0.00547";"0.03297";"0.01544";"0.00003";"0.31943";"0.00063";"0.02481"
"2151";"’ tonight thanks reading along ’ covered federal t";"0.00003";"0.08249";"0.00003";"0.64697";"0.02839";"0.00101";"0.02057";"0.00003";"0.00362";"0.01796";"0.03979";"0.15908";"0.00003"
"2152";"blog closed follow latest update pandemic around w";"0.02033";"0.00749";"0.79333";"0.02183";"0.02839";"0.00033";"0.02601";"0.00003";"0.05288";"0.00481";"0.02660";"0.00600";"0.01197"
"2153";"today nutshell eight medal team gb record crash ga";"0.00006";"0.00064";"0.00006";"0.00179";"0.00006";"0.00006";"0.00006";"0.85779";"0.00064";"0.00006";"0.13348";"0.00526";"0.00006"
"2154";"’ going check leave qualifying roundup bye final s";"0.00005";"0.00865";"0.00005";"0.01817";"0.00005";"0.93467";"0.00367";"0.00095";"0.00050";"0.00005";"0.03266";"0.00005";"0.00050"
"2155";"’ ’ leave louise taylor ’ report entertaining afte";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.96055";"0.00006";"0.00006";"0.00071";"0.00135";"0.03552";"0.00135";"0.00006"
"2156";"blog closed find latest covid story see coronaviru";"0.02934";"0.00003";"0.73553";"0.01158";"0.11018";"0.00773";"0.00269";"0.00003";"0.02757";"0.02224";"0.00033";"0.04948";"0.00329"
"2157";"right ’ ’ match report bye well italy champion wai";"0.00007";"0.00080";"0.00007";"0.00007";"0.00951";"0.88732";"0.00007";"0.00443";"0.00007";"0.00007";"0.09591";"0.00080";"0.00080"
"2158";"shortly sophie zhang lost access facebook ’ system";"0.02469";"0.00149";"0.02070";"0.07653";"0.00004";"0.00004";"0.00692";"0.00004";"0.00511";"0.00004";"0.11496";"0.74905";"0.00040"
"2159";"time recap stock market rallied amid sign america ";"0.91295";"0.00058";"0.00003";"0.04103";"0.00169";"0.00030";"0.01333";"0.00003";"0.02136";"0.00003";"0.00003";"0.00862";"0.00003"
"2160";"ah golden globe much mocked yet still influential ";"0.00008";"0.00168";"0.00008";"0.01924";"0.00248";"0.00008";"0.00008";"0.07115";"0.00008";"0.00008";"0.24922";"0.00407";"0.65168"
"2161";"thanks following along – blog closed catch latest ";"0.01607";"0.00188";"0.64607";"0.01546";"0.12560";"0.00003";"0.00003";"0.00003";"0.12745";"0.02996";"0.00312";"0.03428";"0.00003"
"2162";"right scott murray ha hosed got minute minute glov";"0.00007";"0.00007";"0.00007";"0.00147";"0.00217";"0.60288";"0.00007";"0.00007";"0.12749";"0.00007";"0.22901";"0.03578";"0.00077"
"2163";"’ u busy monday ’ happened biden signed 12tn infra";"0.00844";"0.02765";"0.00003";"0.72017";"0.00033";"0.00003";"0.07808";"0.00003";"0.00033";"0.03365";"0.10960";"0.02164";"0.00003"
"2164";"uk ha recorded 28 612 new coronavirus case bringin";"0.01041";"0.00003";"0.81075";"0.00003";"0.06896";"0.00003";"0.00003";"0.00955";"0.06896";"0.00003";"0.03118";"0.00003";"0.00003"
"2165";"victoria atkins home office minister ha dismissed ";"0.00096";"0.10669";"0.09770";"0.00003";"0.58509";"0.00003";"0.01863";"0.00096";"0.08374";"0.00003";"0.00158";"0.10452";"0.00003"
"2166";"euro 1976 despite feelgood factor euro 96 brought ";"0.00214";"0.00007";"0.00007";"0.00007";"0.00007";"0.41976";"0.00007";"0.00007";"0.00007";"0.00007";"0.38588";"0.00837";"0.18330"
"2167";"top story democrat damning trump team ramble good ";"0.18154";"0.07672";"0.04501";"0.17713";"0.14278";"0.08112";"0.00009";"0.01770";"0.10579";"0.04325";"0.06086";"0.06791";"0.00009"
"2168";"’ today global blog team thanks following coverage";"0.00119";"0.01825";"0.78937";"0.00003";"0.02809";"0.00003";"0.02809";"0.00003";"0.11804";"0.00032";"0.01652";"0.00003";"0.00003"
"2169";"joan e greve u coronavirus death toll surpassed 40";"0.01814";"0.00003";"0.05437";"0.81487";"0.00003";"0.00003";"0.01029";"0.00003";"0.01694";"0.01211";"0.06615";"0.00003";"0.00697"
"2170";"1 france 4 didier deschamps made extraordinary nin";"0.00008";"0.00008";"0.00090";"0.00008";"0.00008";"0.99326";"0.00090";"0.00008";"0.00255";"0.00008";"0.00008";"0.00173";"0.00008"
"2171";"royston drenthe ’ happy ’ little 6pm sun dropping ";"0.00010";"0.00010";"0.00010";"0.02133";"0.00010";"0.20732";"0.00920";"0.00010";"0.01931";"0.00010";"0.74204";"0.00010";"0.00010"
"2172";"uk ’ health secretary sajid javid ha criticised sa";"0.01034";"0.00862";"0.73880";"0.00003";"0.07419";"0.00003";"0.01778";"0.00576";"0.12745";"0.00203";"0.01435";"0.00003";"0.00060"
"2173";"’ launched new blog link closing one – head latest";"0.00098";"0.07373";"0.00003";"0.09073";"0.00003";"0.00003";"0.76185";"0.00035";"0.01357";"0.00003";"0.04444";"0.01420";"0.00003"
"2174";"interview lockdown era conducted video novelist ed";"0.00009";"0.00009";"0.00009";"0.00009";"0.04336";"0.00009";"0.00715";"0.00009";"0.00009";"0.00097";"0.54588";"0.01157";"0.39044"
"2175";"blog closed follow latest update pandemic around w";"0.00033";"0.02803";"0.76374";"0.03041";"0.04977";"0.01760";"0.00003";"0.00122";"0.08730";"0.00003";"0.02148";"0.00003";"0.00003"
"2176";"top story ‘ urge people accept ’ good morning welc";"0.08784";"0.09250";"0.12891";"0.11211";"0.19332";"0.01783";"0.01223";"0.03463";"0.19892";"0.00196";"0.06730";"0.00009";"0.05237"
"2177";"blog closed – thank reading people experienced sme";"0.00003";"0.00003";"0.77253";"0.03909";"0.01363";"0.00003";"0.00003";"0.00292";"0.12646";"0.01912";"0.00958";"0.01652";"0.00003"
"2178";"next month three new spacecraft arrive mar two rep";"0.00009";"0.00483";"0.00009";"0.00673";"0.01052";"0.00009";"0.00009";"0.00009";"0.07780";"0.24173";"0.15740";"0.43030";"0.07022"
"2179";"labour set reignite major row selects party leader";"0.03801";"0.02010";"0.03801";"0.05222";"0.59633";"0.00096";"0.07785";"0.00034";"0.08186";"0.01547";"0.03493";"0.04388";"0.00003"
"2180";"wrapping west coast ’ happened afternoon evening t";"0.02766";"0.01895";"0.06371";"0.82963";"0.00484";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.04508";"0.00994";"0.00003"
"2181";"top story ‘ standing freedom autonomy ’ hello warr";"0.15650";"0.06137";"0.21321";"0.09339";"0.20223";"0.04034";"0.02021";"0.00009";"0.09522";"0.00009";"0.02387";"0.07326";"0.02021"
"2182";"’ uk blog team follow global coronavirus coverage ";"0.05271";"0.00003";"0.42513";"0.00003";"0.36937";"0.00003";"0.00034";"0.00003";"0.12448";"0.02775";"0.00003";"0.00003";"0.00003"
"2183";"joe biden criticized republican governor pushing b";"0.01189";"0.07454";"0.05781";"0.61403";"0.00033";"0.00003";"0.04291";"0.00003";"0.06845";"0.08001";"0.01341";"0.03652";"0.00003"
"2184";"wrap sunday ’ news always wa absolute pleasure goi";"0.04659";"0.00063";"0.00033";"0.00784";"0.00003";"0.00003";"0.01475";"0.01114";"0.65002";"0.16763";"0.08203";"0.00994";"0.00904"
"2185";"blog closed follow latest update pandemic around w";"0.00003";"0.00003";"0.76244";"0.00033";"0.04965";"0.00306";"0.01092";"0.00003";"0.17067";"0.00275";"0.00003";"0.00003";"0.00003"
"2186";"’ report lively game budapest thanks joining bye a";"0.00063";"0.00063";"0.00006";"0.00233";"0.00006";"0.89177";"0.00006";"0.00006";"0.01940";"0.00006";"0.08485";"0.00006";"0.00006"
"2187";"’ launched new blog link – head latest alex mistli";"0.00003";"0.05748";"0.06760";"0.03277";"0.00003";"0.00063";"0.83860";"0.00092";"0.00003";"0.00063";"0.00033";"0.00092";"0.00003"
"2188";"thank much company correspondence ewan murray ’ lo";"0.00007";"0.00007";"0.00007";"0.00007";"0.01234";"0.93307";"0.00075";"0.00007";"0.00007";"0.00075";"0.05255";"0.00007";"0.00007"
"2189";"time wrap today ’ main story uk petrol price hit h";"0.76918";"0.00004";"0.00004";"0.00004";"0.04393";"0.00004";"0.00004";"0.00004";"0.07737";"0.01593";"0.00004";"0.09284";"0.00046"
"2190";"group e milan skriniar scored odd goal three win p";"0.00303";"0.00184";"0.00006";"0.02028";"0.00006";"0.93505";"0.00006";"0.00006";"0.00006";"0.00006";"0.03931";"0.00006";"0.00006"
"2191";"austria said vaccinated recovered coronavirus woul";"0.02090";"0.00003";"0.81097";"0.08321";"0.01278";"0.00003";"0.00003";"0.00003";"0.06930";"0.00264";"0.00003";"0.00003";"0.00003"
"2192";"1 watkins unaffordable goal gunner ollie watkins r";"0.00878";"0.00009";"0.00009";"0.00009";"0.01400";"0.80596";"0.00443";"0.00009";"0.00009";"0.00009";"0.14787";"0.01834";"0.00009"
"2193";"digital marketing firm closely linked pro trump yo";"0.01255";"0.00006";"0.00006";"0.20677";"0.00006";"0.00006";"0.00006";"0.00006";"0.00069";"0.00006";"0.05065";"0.72822";"0.00069"
"2194";"number people hospital coronavirus england ha rise";"0.01899";"0.00092";"0.62783";"0.04477";"0.00596";"0.00181";"0.00003";"0.03973";"0.21897";"0.00092";"0.00447";"0.03558";"0.00003"
"2195";"’ wrapping covid live blog today ’ quick summary l";"0.06140";"0.00739";"0.66015";"0.00005";"0.05720";"0.00005";"0.00530";"0.00005";"0.13690";"0.00005";"0.03675";"0.00005";"0.03466"
"2196";"joe biden signaled fundamental shift u foreign pol";"0.00034";"0.03395";"0.01186";"0.39308";"0.00003";"0.00003";"0.48614";"0.00128";"0.00003";"0.00003";"0.07316";"0.00003";"0.00003"
"2197";"’ launched new blog link – head latest vietnam thu";"0.01728";"0.00003";"0.79972";"0.00003";"0.02234";"0.01669";"0.02562";"0.00033";"0.06994";"0.00003";"0.00033";"0.00747";"0.04019"
"2198";"finally labour party ha urged uk government step e";"0.80238";"0.00003";"0.00032";"0.00003";"0.05944";"0.00089";"0.00003";"0.00003";"0.01214";"0.01993";"0.00435";"0.10040";"0.00003"
"2199";"facebook unquestionably making hate worse mp peer ";"0.00622";"0.00003";"0.01117";"0.00436";"0.41243";"0.00003";"0.00003";"0.00003";"0.04520";"0.16864";"0.12533";"0.22650";"0.00003"
"2200";"right ’ u pop next door two night game else exactl";"0.00148";"0.01893";"0.00381";"0.00003";"0.00003";"0.63057";"0.00003";"0.00497";"0.00119";"0.00003";"0.28622";"0.01108";"0.04162"
"2201";"thanks reading everyone lot enjoy day one ’ back t";"0.00003";"0.00003";"0.00003";"0.00030";"0.00003";"0.04409";"0.00003";"0.81021";"0.03610";"0.00058";"0.10660";"0.00168";"0.00030"
"2202";"trainwreck 2020 wa limited global community hit wo";"0.07241";"0.01625";"0.00009";"0.00009";"0.00179";"0.00009";"0.00434";"0.00009";"0.26810";"0.60504";"0.00009";"0.03157";"0.00009"
"2203";"’ samantha lock today ’ covid blog ’ back little l";"0.00003";"0.03515";"0.67348";"0.01164";"0.12770";"0.00003";"0.00033";"0.00003";"0.14704";"0.00003";"0.00449";"0.00003";"0.00003"
"2204";"boris johnson said queasy second thought long term";"0.06467";"0.01696";"0.00081";"0.00007";"0.33040";"0.00007";"0.19166";"0.00007";"0.00007";"0.21809";"0.09183";"0.07641";"0.00888"
"2205";"everything hots marathon also soon golf one awkwar";"0.00201";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00286";"0.76658";"0.02096";"0.00880";"0.19237";"0.00625";"0.00003"
"2206";"closing blog stay date covid news see coronavirus ";"0.00033";"0.00240";"0.80103";"0.00003";"0.02078";"0.00359";"0.02849";"0.00003";"0.11357";"0.00003";"0.02849";"0.00003";"0.00122"
"2207";"thanks following along – blog closed catch latest ";"0.01701";"0.00003";"0.64658";"0.01284";"0.15943";"0.00003";"0.00003";"0.00003";"0.16390";"0.00003";"0.00003";"0.00003";"0.00003"
"2208";"’ summary main revelation pandora paper today fall";"0.02810";"0.03643";"0.00004";"0.00399";"0.21878";"0.00004";"0.00004";"0.00004";"0.00004";"0.02547";"0.00004";"0.68693";"0.00004"
"2209";"men ’ 50km walk tomala ha increased lead ’ getting";"0.00032";"0.00003";"0.00003";"0.01210";"0.00032";"0.01267";"0.00003";"0.65400";"0.02014";"0.00405";"0.26753";"0.01037";"0.01842"
"2210";"mass held across least four continent week mark an";"0.00008";"0.20306";"0.00008";"0.00008";"0.00008";"0.00008";"0.05978";"0.00008";"0.04147";"0.00008";"0.17122";"0.40524";"0.11868"
"2211";"joe biden angela merkel met oval office biden prai";"0.00003";"0.07448";"0.05409";"0.77877";"0.00374";"0.00003";"0.02196";"0.00003";"0.00003";"0.00003";"0.06212";"0.00466";"0.00003"
"2212";"wall street ha opened near record high amid hope f";"0.62765";"0.00004";"0.30012";"0.00041";"0.00004";"0.00117";"0.00004";"0.00004";"0.00117";"0.06923";"0.00004";"0.00004";"0.00004"
"2213";"packed bookshelf – everything len deighton complet";"0.00275";"0.00009";"0.00097";"0.00009";"0.06207";"0.00009";"0.00009";"0.00009";"0.00009";"0.00009";"0.53051";"0.05499";"0.34809"
"2214";"week kabul fell mind wa strangely calm moment worl";"0.00005";"0.01170";"0.00157";"0.00005";"0.00157";"0.00005";"0.52479";"0.00005";"0.04361";"0.00157";"0.33384";"0.03855";"0.04260"
"2215";"’ launched new blog link – head latest restriction";"0.00357";"0.06027";"0.70877";"0.02926";"0.05200";"0.00003";"0.02395";"0.00003";"0.05200";"0.04728";"0.00003";"0.02247";"0.00032"
"2216";"estimated 25 million blood test diagnose diabetes ";"0.06136";"0.02958";"0.48789";"0.03585";"0.17146";"0.00094";"0.00004";"0.00004";"0.18534";"0.00004";"0.02153";"0.00004";"0.00586"
"2217";"wealthy country ’ booster campaign leave poorer pe";"0.00003";"0.00003";"0.72545";"0.01045";"0.00003";"0.00003";"0.00095";"0.00003";"0.14432";"0.02607";"0.00003";"0.09255";"0.00003"
"2218";"guess ’ good place call day know ’ uk ’ strike 12 ";"0.00944";"0.00058";"0.00003";"0.00418";"0.00197";"0.04515";"0.00003";"0.69045";"0.00003";"0.00003";"0.24752";"0.00003";"0.00058"
"2219";"’ today ’ main story goodnight gw bad news younger";"0.63762";"0.03012";"0.03544";"0.00062";"0.14608";"0.00003";"0.00003";"0.00003";"0.00298";"0.03898";"0.03337";"0.07468";"0.00003"
"2220";"conference today ’ goodbye ’ back tomorrow morning";"0.00003";"0.01407";"0.00003";"0.00003";"0.14898";"0.00003";"0.02384";"0.00003";"0.03299";"0.69105";"0.08885";"0.00003";"0.00003"
"2221";"phew wa night well done scotland well done switzer";"0.00107";"0.00003";"0.00003";"0.00625";"0.00003";"0.89359";"0.00176";"0.00003";"0.00003";"0.00003";"0.09705";"0.00003";"0.00003"
"2222";"conference today ’ goodbye ’ back tomorrow morning";"0.00557";"0.01110";"0.00003";"0.07046";"0.08800";"0.00003";"0.03940";"0.00003";"0.00003";"0.65392";"0.12337";"0.00003";"0.00803"
"2223";"’ launched new blog link – head latest brazil repo";"0.00003";"0.02348";"0.83836";"0.00959";"0.03796";"0.00003";"0.00003";"0.01393";"0.05737";"0.00003";"0.00582";"0.01335";"0.00003"
"2224";"derek jacobi simon callow first met old vic london";"0.00581";"0.00008";"0.00008";"0.00335";"0.05162";"0.01726";"0.00008";"0.00008";"0.00172";"0.00008";"0.45496";"0.01644";"0.44842"
"2225";"quick recap main political development today meps ";"0.05172";"0.04950";"0.00003";"0.00511";"0.61811";"0.00162";"0.02952";"0.00035";"0.12086";"0.00003";"0.00003";"0.12308";"0.00003"
"2226";"’ wrapping today ’ live u politics coverage evenin";"0.02444";"0.00003";"0.14557";"0.70052";"0.00003";"0.00003";"0.00065";"0.00003";"0.00312";"0.00003";"0.03248";"0.09304";"0.00003"
"2227";"’ today ’ covid blog thanks joining u please follo";"0.00003";"0.00062";"0.60051";"0.00003";"0.13021";"0.00003";"0.00003";"0.00003";"0.26187";"0.00003";"0.00655";"0.00003";"0.00003"
"2228";"closing live blog stay date coronavirus developmen";"0.00592";"0.00199";"0.76042";"0.00003";"0.09129";"0.00761";"0.00536";"0.00031";"0.00873";"0.01126";"0.10420";"0.00284";"0.00003"
"2229";"weather rubbish nowhere go bereft joy spring daily";"0.04415";"0.00009";"0.00181";"0.00009";"0.00181";"0.00009";"0.00527";"0.00009";"0.08045";"0.06489";"0.52890";"0.00009";"0.27227"
"2230";"blog closed – find latest development link going b";"0.00003";"0.02108";"0.00034";"0.02448";"0.02510";"0.00065";"0.81735";"0.00003";"0.09968";"0.00003";"0.01117";"0.00003";"0.00003"
"2231";"investor braced release minute last month ’ u fede";"0.77135";"0.00005";"0.08178";"0.00005";"0.05584";"0.01473";"0.00005";"0.00984";"0.00543";"0.00005";"0.00103";"0.05388";"0.00592"
"2232";"blog ha closed stay date coronavirus news see coro";"0.00235";"0.00061";"0.86927";"0.00380";"0.02987";"0.00003";"0.00032";"0.00003";"0.07971";"0.00003";"0.01191";"0.00003";"0.00206"
"2233";"late 1985 norman fowler wa health secretary margar";"0.00007";"0.00007";"0.06957";"0.00007";"0.31241";"0.00007";"0.00829";"0.00007";"0.11664";"0.00007";"0.31615";"0.08675";"0.08974"
"2234";"’ tonight ’ covered afternoon several gop led stat";"0.07623";"0.01780";"0.08978";"0.73219";"0.00003";"0.00003";"0.00003";"0.00003";"0.02533";"0.00214";"0.02804";"0.02834";"0.00003"
"2235";"righto folk ’ u today check back presently report ";"0.00004";"0.00004";"0.00045";"0.00004";"0.00004";"0.00004";"0.00004";"0.61712";"0.00004";"0.00045";"0.38161";"0.00004";"0.00004"
